#flows,time,epsilon,r_threshold,is_correlated,key,count_chern,byte_chern,pred,true
250,2.17345142365,0.001,0.01,0,s3-s6,0.22672543405,3.29581301608e-15,0,0
250,2.17345142365,0.001,0.01,0,s5-s6,0.0413920536763,2.60644244954e-12,0,0
250,2.17345142365,0.001,0.01,0,s3-s4,0.111576110833,2.39901549811e-16,0,0
250,1.81057333946,0.001,0.01,-1,s4-s5,0.271359364611,0.120508957998,-1,-1
250,1.81057333946,0.001,0.01,-1,s3-s6,0.0946148419218,0.016511905268,-1,-1
250,1.81057333946,0.001,0.01,-1,s5-s6,0.00422828258525,4.98085545353e-05,0,-1
250,1.81057333946,0.001,0.01,-1,s3-s4,0.0141759395907,6.96954242036e-05,0,-1
250,2.05945539474,0.001,0.01,-1,s4-s5,0.098354165302,0.000983484063406,0,-1
250,2.05945539474,0.001,0.01,-1,s3-s6,0.12826852246,0.12826852246,-1,-1
250,2.05945539474,0.001,0.01,-1,s5-s6,0.120390029493,0.0136299770044,-1,-1
250,2.05945539474,0.001,0.01,-1,s3-s4,0.146614439791,0.146614439791,-1,-1
300,2.66606330872,0.001,0.01,1,s4-s5,2.99128520562e-10,3.70137585468e-28,1,1
300,2.66606330872,0.001,0.01,1,s3-s6,1.24200340831e-06,1.46770016669e-24,1,1
300,2.66606330872,0.001,0.01,1,s5-s6,2.16841348808e-08,3.12061116362e-26,1,1
300,2.66606330872,0.001,0.01,1,s3-s4,1.00397896368e-09,4.5336702782e-10,1,1
300,2.38090705872,0.001,0.01,1,s4-s5,5.3753153337e-07,3.99000245082e-30,1,1
300,2.38090705872,0.001,0.01,1,s3-s6,5.12557017879e-13,1.82566577276e-28,1,1
300,2.38090705872,0.001,0.01,1,s5-s6,1.09275768387e-10,1.64494645413e-35,1,1
300,2.38090705872,0.001,0.01,1,s3-s4,7.19918356081e-11,7.19918356081e-11,1,1
300,2.59332370758,0.001,0.01,1,s4-s5,2.12056428851e-10,1.56415797919e-29,1,1
300,2.59332370758,0.001,0.01,1,s3-s6,5.03621075894e-08,3.2693369112e-24,1,1
300,2.59332370758,0.001,0.01,1,s5-s6,1.46780357122e-07,8.87065027156e-25,1,1
300,2.59332370758,0.001,0.01,1,s3-s4,2.21441954419e-10,1.63963067479e-13,1,1
300,2.62286877632,0.001,0.01,0,s4-s5,0.222570793732,6.03573323894e-22,0,0
300,2.62286877632,0.001,0.01,0,s3-s6,0.0987221964892,3.18710832995e-18,0,0
300,2.62286877632,0.001,0.01,0,s5-s6,0.0392291351454,4.72478512405e-20,0,0
300,2.62286877632,0.001,0.01,0,s3-s4,0.0939821845795,1.97874798371e-15,0,0
300,2.10695505142,0.001,0.01,0,s4-s5,0.154584258769,1.66681562152e-17,0,0
300,2.10695505142,0.001,0.01,0,s3-s6,0.0523564523221,1.69956747829e-14,0,0
300,2.10695505142,0.001,0.01,0,s5-s6,0.321244903832,1.63215016495e-15,0,0
300,2.10695505142,0.001,0.01,0,s3-s4,0.191562123185,5.2743030033e-16,0,0
300,2.61251497269,0.001,0.01,0,s4-s5,0.0721125063775,1.01782569348e-21,0,0
300,2.61251497269,0.001,0.01,0,s3-s6,0.0921091158767,8.42312266542e-13,0,0
300,2.61251497269,0.001,0.01,0,s5-s6,0.114725370153,3.77856496879e-16,0,0
300,2.61251497269,0.001,0.01,0,s3-s4,0.0176880832245,3.39615172922e-15,0,0
300,2.29825472832,0.001,0.01,-1,s4-s5,0.0380663821804,2.70421214287e-05,0,-1
300,2.29825472832,0.001,0.01,-1,s3-s6,0.343253125978,0.0373611487482,-1,-1
300,2.29825472832,0.001,0.01,-1,s5-s6,0.557228593117,0.169345590684,-1,-1
300,2.29825472832,0.001,0.01,-1,s3-s4,0.132999217714,0.071138318516,-1,-1
50,0.308286190033,0.001,0.01,1,s4-s5,0.000639487062626,2.80229707659e-07,1,1
50,0.308286190033,0.001,0.01,1,s3-s6,0.0309382444914,4.2738399538e-05,0,1
50,0.308286190033,0.001,0.01,1,s5-s6,0.0129558620443,0.000289477066059,0,1
50,0.308286190033,0.001,0.01,1,s3-s4,0.00612460869342,0.00612460869342,-1,1
50,0.490127563477,0.001,0.01,0,s4-s5,0.365395234303,0.000454132275907,0,0
50,0.490127563477,0.001,0.01,0,s3-s6,0.233598207883,0.0111943996913,-1,0
50,0.490127563477,0.001,0.01,0,s5-s6,0.697070297976,0.00123526699918,-1,0
50,0.490127563477,0.001,0.01,0,s3-s4,0.0164477485131,0.000790596365606,0,0
300,2.54802632332,0.001,0.01,-1,s4-s5,0.101750195296,0.00042463993527,0,-1
300,2.54802632332,0.001,0.01,-1,s3-s6,0.0523564523221,0.0506016145899,-1,-1
300,2.54802632332,0.001,0.01,-1,s5-s6,0.000473549000766,0.000473549000766,1,-1
300,2.54802632332,0.001,0.01,-1,s3-s4,0.178320655764,0.00236773012286,-1,-1
50,0.467495203018,0.001,0.01,-1,s4-s5,0.446899946829,0.233064102571,-1,-1
50,0.467495203018,0.001,0.01,-1,s3-s6,0.205261195631,0.205261195631,-1,-1
50,0.467495203018,0.001,0.01,-1,s5-s6,0.25713238258,0.25713238258,-1,-1
50,0.467495203018,0.001,0.01,-1,s3-s4,0.578879072939,0.422886281758,-1,-1
50,0.36727309227,0.001,0.01,1,s4-s5,0.0079764179852,0.000416758076229,0,1
50,0.36727309227,0.001,0.01,1,s3-s6,0.060286468707,7.58206246105e-06,0,1
50,0.36727309227,0.001,0.01,1,s5-s6,0.0129558620443,0.000214523490296,0,1
50,0.36727309227,0.001,0.01,1,s3-s4,0.109844727526,0.00737457376483,-1,1
300,2.74711799622,0.001,0.01,-1,s4-s5,0.446020109779,0.0292514860823,-1,-1
300,2.74711799622,0.001,0.01,-1,s3-s6,0.18794079627,0.102324907611,-1,-1
300,2.74711799622,0.001,0.01,-1,s5-s6,0.105955419041,0.180724085324,-1,-1
300,2.74711799622,0.001,0.01,-1,s3-s4,0.0524711592535,0.0244375713734,-1,-1
