#flows,time,epsilon,r_threshold,is_correlated,key,count_chern,byte_chern,pred,true
400,4.227458477,0.005,0.01,-1,s5-s6,0.4404407137,0.0738471609,-1,-1
400,4.227458477,0.005,0.01,-1,s3-s4,0.1564987862,0.0084801105,-1,-1
50,0.4975225925,0.005,0.01,1,s4-s5,0.0185950686,0.000004263,0,1
50,0.4975225925,0.005,0.01,1,s3-s6,0.0070093595,0.0020838619,1,1
50,0.4975225925,0.005,0.01,1,s5-s6,0.0268465604,6.28766831556E-06,0,1
50,0.4975225925,0.005,0.01,1,s3-s4,0.0150085367,0.0150085367,-1,1
50,0.5393998623,0.005,0.01,0,s4-s5,0.0646751788,0.001277639,0,0
50,0.5393998623,0.005,0.01,0,s3-s6,0.4942355892,0.0063351649,-1,0
50,0.5393998623,0.005,0.01,0,s5-s6,0.0372048876,0.0034659677,0,0
50,0.5393998623,0.005,0.01,0,s3-s4,0.3005962851,0.0048655697,0,0
350,3.4105939865,0.005,0.01,-1,s4-s5,0.3187446976,0.1618135959,-1,-1
350,3.4105939865,0.005,0.01,-1,s3-s6,0.1452152883,0.1452152883,-1,-1
350,3.4105939865,0.005,0.01,-1,s5-s6,0.111886548,0.111886548,-1,-1
350,3.4105939865,0.005,0.01,-1,s3-s4,0.1564987862,0.0769385711,-1,-1
50,0.4874060154,0.005,0.01,-1,s4-s5,0.2335982079,0.2335982079,-1,-1
50,0.4874060154,0.005,0.01,-1,s3-s6,0.0363745418,0.0363745418,-1,-1
50,0.4874060154,0.005,0.01,-1,s5-s6,0.2410529338,0.1885665644,-1,-1
50,0.4874060154,0.005,0.01,-1,s3-s4,0.017817948,0.017817948,-1,-1
100,1.0295994282,0.005,0.01,1,s4-s5,0.0026835304,8.96128034535E-10,1,1
100,1.0295994282,0.005,0.01,1,s3-s6,0.0013817091,3.32480694776E-06,1,1
100,1.0295994282,0.005,0.01,1,s5-s6,0.0001445514,3.56204898865E-09,1,1
100,1.0295994282,0.005,0.01,1,s3-s4,0.0019266806,0.0012490147,1,1
100,1.0443048477,0.005,0.01,0,s4-s5,0.2649612041,4.6695121853E-11,0,0
100,1.0443048477,0.005,0.01,0,s3-s6,0.3469726639,6.93660542496E-06,0,0
100,1.0443048477,0.005,0.01,0,s5-s6,0.0396034752,7.30995322154E-09,0,0
100,1.0443048477,0.005,0.01,0,s3-s4,0.0851108173,3.56181686045E-06,0,0
100,0.9606747627,0.005,0.01,-1,s4-s5,0.3741020348,0.3741020348,-1,-1
100,0.9606747627,0.005,0.01,-1,s3-s6,0.4859070003,0.2667134085,-1,-1
100,0.9606747627,0.005,0.01,-1,s5-s6,0.0708689627,0.0708689627,-1,-1
100,0.9606747627,0.005,0.01,-1,s3-s4,0.0010033913,0.0010033913,1,-1
400,4.3722949028,0.005,0.01,1,s4-s5,2.16564831802E-08,4.96889838103E-26,1,1
400,4.3722949028,0.005,0.01,1,s3-s6,9.79018118585E-13,1.61752630503E-32,1,1
400,4.3722949028,0.005,0.01,1,s5-s6,4.30168411544E-07,9.93869678388E-40,1,1
400,4.3722949028,0.005,0.01,1,s3-s4,1.26844231076E-09,4.37351201835E-10,1,1
150,1.8207080364,0.005,0.01,1,s4-s5,0.0001892962,5.06029165038E-13,1,1
150,1.8207080364,0.005,0.01,1,s3-s6,6.429739146E-06,6.56472655381E-12,1,1
150,1.8207080364,0.005,0.01,1,s5-s6,1.05731599001E-07,2.81111005533E-13,1,1
150,1.8207080364,0.005,0.01,1,s3-s4,3.16124142547E-05,3.71022049152E-09,1,1
150,1.8340680599,0.005,0.01,0,s4-s5,0.1038555262,1.68385359922E-10,0,0
150,1.8340680599,0.005,0.01,0,s3-s6,0.1231670355,3.71333366066E-05,0,0
150,1.8340680599,0.005,0.01,0,s5-s6,0.0974680889,4.98805709971E-10,0,0
150,1.8340680599,0.005,0.01,0,s3-s4,0.1980634624,9.12435683586E-11,0,0
400,4.3578970432,0.005,0.01,0,s4-s5,0.3402371786,1.87131764631E-16,0,0
400,4.3578970432,0.005,0.01,0,s3-s6,0.2824189165,8.70715839311E-18,0,0
400,4.3578970432,0.005,0.01,0,s5-s6,0.1476600688,1.21103181572E-20,0,0
400,4.3578970432,0.005,0.01,0,s3-s4,0.1348831085,2.58218966387E-22,0,0
150,1.5829412937,0.005,0.01,-1,s4-s5,0.262550374,0.0490847092,-1,-1
150,1.5829412937,0.005,0.01,-1,s3-s6,0.0433163992,0.0157959746,-1,-1
150,1.5829412937,0.005,0.01,-1,s5-s6,0.0434025725,0.0057673531,-1,-1
150,1.5829412937,0.005,0.01,-1,s3-s4,0.2015198816,0.022704266,-1,-1
200,2.3239161968,0.005,0.01,1,s4-s5,3.60572273406E-06,1.55940894881E-23,1,1
200,2.3239161968,0.005,0.01,1,s3-s6,1.08652536001E-05,9.89740326806E-13,1,1
200,2.3239161968,0.005,0.01,1,s5-s6,5.10830411381E-07,7.1493306521E-18,1,1
200,2.3239161968,0.005,0.01,1,s3-s4,2.28263080763E-06,1.33767768302E-09,1,1
400,4.4233641625,0.005,0.01,-1,s4-s5,0.1098027547,0.0086113905,-1,-1
400,4.4233641625,0.005,0.01,-1,s3-s6,0.4966379389,0.1545345017,-1,-1
400,4.4233641625,0.005,0.01,-1,s5-s6,0.1352096141,4.06052875929E-06,0,-1
400,4.4233641625,0.005,0.01,-1,s3-s4,0.0981482794,0.0981482794,-1,-1
200,2.1097962856,0.005,0.01,0,s4-s5,0.2438727338,2.24972474514E-13,0,0
200,2.1097962856,0.005,0.01,0,s3-s6,0.4373515753,1.113039836E-17,0,0
200,2.1097962856,0.005,0.01,0,s5-s6,0.0469172788,4.62443397327E-09,0,0
200,2.1097962856,0.005,0.01,0,s3-s4,0.1146266593,3.38185098181E-13,0,0
50,0.5548479557,0.005,0.01,1,s4-s5,0.0430547761,1.40248945344E-06,0,1
50,0.5548479557,0.005,0.01,1,s3-s6,0.0926814888,6.28116180344E-06,0,1
50,0.5548479557,0.005,0.01,1,s5-s6,0.0363745418,0.000482782,0,1
50,0.5548479557,0.005,0.01,1,s3-s4,0.0150085367,0.0150085367,-1,1
50,0.4912700653,0.005,0.01,0,s4-s5,0.4969817104,0.0021015232,0,0
50,0.4912700653,0.005,0.01,0,s3-s6,0.697070298,0.0043460853,0,0
50,0.4912700653,0.005,0.01,0,s5-s6,0.06910657,0.0001459216,0,0
50,0.4912700653,0.005,0.01,0,s3-s4,0.4645992438,0.0026452845,0,0
50,0.5041437149,0.005,0.01,-1,s4-s5,0.5258396196,0.0891602142,-1,-1
50,0.5041437149,0.005,0.01,-1,s3-s6,0.697070298,0.631959534,-1,-1
50,0.5041437149,0.005,0.01,-1,s5-s6,0.2195820669,0.0201283133,-1,-1
50,0.5041437149,0.005,0.01,-1,s3-s4,0.5258396196,0.5258396196,-1,-1
200,2.0763576031,0.005,0.01,-1,s4-s5,0.031676352,0.0021496554,0,-1
200,2.0763576031,0.005,0.01,-1,s3-s6,0.0441743891,0.005700787,-1,-1
200,2.0763576031,0.005,0.01,-1,s5-s6,0.0112571764,0.0112571764,-1,-1
200,2.0763576031,0.005,0.01,-1,s3-s4,0.1536743643,0.1481214082,-1,-1
100,1.0816619396,0.005,0.01,1,s4-s5,0.0001343013,2.41446528214E-10,1,1
100,1.0816619396,0.005,0.01,1,s3-s6,0.0001678544,2.30129120564E-07,1,1
100,1.0816619396,0.005,0.01,1,s5-s6,0.0011800325,1.5076106365E-11,1,1
100,1.0816619396,0.005,0.01,1,s3-s4,0.0851108173,1.10921084969E-06,0,1
100,1.168514967,0.005,0.01,0,s4-s5,0.085628323,3.35211877431E-06,0,0
100,1.168514967,0.005,0.01,0,s3-s6,0.1499098368,0.0033993566,0,0
100,1.168514967,0.005,0.01,0,s5-s6,0.4621733895,4.00222562597E-07,0,0
100,1.168514967,0.005,0.01,0,s3-s4,0.4859070003,5.40227369605E-06,0,0
250,3.0543723106,0.005,0.01,1,s4-s5,1.354510693E-08,3.12139241144E-25,1,1
250,3.0543723106,0.005,0.01,1,s3-s6,3.73967963223E-08,4.69323051136E-24,1,1
250,3.0543723106,0.005,0.01,1,s5-s6,3.43430668679E-07,2.10937642417E-15,1,1
250,3.0543723106,0.005,0.01,1,s3-s4,6.65073783717E-09,6.65073783717E-09,1,1
100,1.1192955971,0.005,0.01,-1,s4-s5,0.2765073056,0.1355504475,-1,-1
100,1.1192955971,0.005,0.01,-1,s3-s6,0.0871687511,0.0871687511,-1,-1
100,1.1192955971,0.005,0.01,-1,s5-s6,0.1951060793,0.1951060793,-1,-1
100,1.1192955971,0.005,0.01,-1,s3-s4,0.0428137743,0.0428137743,-1,-1
150,1.8253824711,0.005,0.01,1,s4-s5,3.12558079331E-05,1.50146082133E-16,1,1
150,1.8253824711,0.005,0.01,1,s3-s6,9.17068019999E-06,4.27640728569E-17,1,1
150,1.8253824711,0.005,0.01,1,s5-s6,0.0009435507,7.36867601132E-14,1,1
150,1.8253824711,0.005,0.01,1,s3-s4,2.04368902331E-07,1.51096419837E-07,1,1
250,2.3433599472,0.005,0.01,0,s4-s5,0.1362335275,8.85255679872E-14,0,0
250,2.3433599472,0.005,0.01,0,s3-s6,0.2562998403,4.98191104239E-12,0,0
250,2.3433599472,0.005,0.01,0,s5-s6,0.5227975225,1.56260173889E-14,0,0
250,2.3433599472,0.005,0.01,0,s3-s4,0.0096385716,6.52246155051E-13,1,0
150,2.0621054173,0.005,0.01,0,s4-s5,0.1038555262,3.22189366523E-12,0,0
150,2.0621054173,0.005,0.01,0,s3-s6,0.0587047207,1.88717541297E-07,0,0
150,2.0621054173,0.005,0.01,0,s5-s6,0.3388131789,4.03775820791E-08,0,0
150,2.0621054173,0.005,0.01,0,s3-s4,0.416810074,3.26723172608E-07,0,0
250,2.9741690159,0.005,0.01,-1,s4-s5,0.0315161572,0.0315161572,-1,-1
250,2.9741690159,0.005,0.01,-1,s3-s6,0.1826900037,0.1677853936,-1,-1
250,2.9741690159,0.005,0.01,-1,s5-s6,0.1147943702,6.06759017704E-06,0,-1
250,2.9741690159,0.005,0.01,-1,s3-s4,0.1203900295,0.1203900295,-1,-1
150,1.5682046413,0.005,0.01,-1,s4-s5,0.4316713575,0.0892917928,-1,-1
150,1.5682046413,0.005,0.01,-1,s3-s6,0.0729765763,0.0193213588,-1,-1
150,1.5682046413,0.005,0.01,-1,s5-s6,0.2043821158,0.0203125082,-1,-1
150,1.5682046413,0.005,0.01,-1,s3-s4,0.1123652866,0.0525740972,-1,-1
300,3.2628595829,0.005,0.01,1,s4-s5,4.25224982263E-08,1.14232844611E-31,1,1
300,3.2628595829,0.005,0.01,1,s3-s6,6.10578591128E-09,7.93184687397E-18,1,1
300,3.2628595829,0.005,0.01,1,s5-s6,8.3549987791E-09,1.46650523494E-29,1,1
300,3.2628595829,0.005,0.01,1,s3-s4,3.80714456351E-07,3.5985948064E-11,1,1
200,2.8279397488,0.005,0.01,1,s4-s5,1.92515474222E-05,1.80558462584E-19,1,1
200,2.8279397488,0.005,0.01,1,s3-s6,7.38657918219E-05,1.31609765032E-14,1,1
200,2.8279397488,0.005,0.01,1,s5-s6,0.0006277158,1.65655323099E-17,1,1
200,2.8279397488,0.005,0.01,1,s3-s4,1.64216191915E-06,1.81742911352E-08,1,1
200,2.2519333363,0.005,0.01,0,s4-s5,0.0097136107,1.02550687752E-12,1,0
200,2.2519333363,0.005,0.01,0,s3-s6,0.1399523324,5.79672399551E-11,0,0
200,2.2519333363,0.005,0.01,0,s5-s6,0.236105613,4.44287258968E-10,0,0
