#flows,epsilon,is_correlated,key,count_chern,byte_chern,pred,true
75,0.01,1,s5-s6,6.03268087814e-05,2.19388440625e-09,1,1
75,0.01,1,s3-s4,0.0115014268768,0.00377573833256,0,1
75,0.01,0,s4-s5,0.22087385853,3.29267947927e-05,0,0
75,0.01,0,s3-s6,0.22087385853,0.000104332129517,0,0
75,0.01,0,s5-s6,0.846377041219,8.13755664803e-07,0,0
75,0.01,0,s3-s4,0.0877649033729,3.82024684812e-05,0,0
100,0.01,1,s4-s5,0.463793070048,2.22125479028e-13,0,1
100,0.01,1,s3-s6,7.45270290179e-06,5.31490045535e-15,1,1
100,0.01,1,s5-s6,0.000839791529296,5.71150611994e-14,1,1
100,0.01,1,s3-s4,3.32127977318e-05,1.69709217804e-07,1,1
100,0.01,0,s4-s5,0.112365286608,3.27494581285e-05,0,0
100,0.01,0,s3-s6,0.062076552901,0.000890813699364,0,0
100,0.01,0,s5-s6,0.0871687511371,4.40716819505e-08,0,0
100,0.01,0,s3-s4,0.140737488356,0.000399556716683,0,0
125,0.01,1,s4-s5,0.0611546873113,1.3017021406e-07,0,1
125,0.01,1,s3-s6,0.00388587967839,3.52957743377e-09,1,1
125,0.01,1,s5-s6,0.00625315678222,1.88215935045e-10,1,1
125,0.01,1,s3-s4,1.63636557117e-06,0.0081310668506,1,1
125,0.01,0,s4-s5,0.140737488356,2.46716169483e-17,0,0
125,0.01,0,s3-s6,0.169925873158,3.30397847088e-07,0,0
125,0.01,0,s5-s6,0.0893829974848,0.00020539883594,0,0
125,0.01,0,s3-s4,0.615927125166,9.86347218549e-05,0,0
150,0.01,1,s4-s5,0.000943550652728,5.80903942925e-08,1,1
150,0.01,1,s3-s6,5.65734037411e-07,1.29996906983e-23,1,1
150,0.01,1,s5-s6,0.000424277956581,3.4164403444e-11,1,1
150,0.01,1,s3-s4,1.34480654871e-05,0.00102527068557,1,1
150,0.01,0,s4-s5,0.195106079301,0.000325450771987,0,0
150,0.01,0,s3-s6,0.0587047207209,1.02304905584e-08,0,0
150,0.01,0,s5-s6,0.334030104682,4.7033373561e-06,0,0
150,0.01,0,s3-s4,0.0108808420636,2.03510803286e-05,0,0
175,0.01,1,s4-s5,0.000697199898744,6.81550178111e-09,1,1
175,0.01,1,s3-s6,3.70915608137e-06,1.36163553745e-06,1,1
175,0.01,1,s5-s6,2.23026280296e-05,1.96395582175e-16,1,1
175,0.01,1,s3-s4,0.000272207544252,5.05178222117e-06,1,1
175,0.01,0,s4-s5,0.267238776017,1.0469025387e-06,0,0
175,0.01,0,s3-s6,0.314200885564,0.00397375603916,0,0
175,0.01,0,s5-s6,0.13029722427,9.97211575383e-06,0,0
175,0.01,0,s3-s4,0.156029704976,1.55192989181e-08,0,0
200,0.01,1,s4-s5,0.000103712147758,2.98314106562e-15,1,1
200,0.01,1,s3-s6,0.000172537588145,0.000275890215731,1,1
200,0.01,1,s5-s6,1.51719477293e-07,1.02572609206e-08,1,1
200,0.01,1,s3-s4,9.43686170622e-06,0.0350358106621,1,1
200,0.01,0,s4-s5,0.0648061972006,3.44544443207e-06,0,0
200,0.01,0,s3-s6,0.288033838372,0.00315449552535,0,0
200,0.01,0,s5-s6,0.0438529623817,0.000122465797237,0,0
200,0.01,0,s3-s4,0.0213638066775,0.000427317866035,0,0
50,0.01,1,s4-s5,0.000432900424799,1.33251525936e-11,1,1
50,0.01,1,s3-s6,0.0039347062231,2.50836475937e-05,1,1
50,0.01,1,s5-s6,0.0316193221087,7.48205894148e-06,0,1
50,0.01,1,s3-s4,0.0079764179852,0.00367489778119,1,1
50,0.01,0,s4-s5,0.697070297976,8.15216913392e-12,0,0
50,0.01,0,s3-s6,0.81845679115,4.98290458313e-06,0,0
50,0.01,0,s5-s6,0.365395234303,0.00036872694401,0,0
50,0.01,0,s3-s4,0.365395234303,4.628261735e-07,0,0
75,0.01,1,s4-s5,0.00719872246641,4.53021981196e-09,1,1
75,0.01,1,s3-s6,0.00849108150601,9.98686899046e-08,1,1
75,0.01,1,s5-s6,0.000580081557533,2.52683080719e-05,1,1
75,0.01,1,s3-s4,0.203038569617,6.03684375527e-05,0,1
75,0.01,0,s4-s5,0.0316763520241,1.62415000555e-07,0,0
75,0.01,0,s3-s6,0.615055494275,0.00117689602785,0,0
75,0.01,0,s5-s6,0.213588920923,0.000167152237131,0,0
75,0.01,0,s3-s4,0.693267177883,1.14862944498e-05,0,0
100,0.01,1,s4-s5,0.0819992491547,3.44091726079e-11,0,1
100,0.01,1,s3-s6,0.015595698898,0.00388396458404,0,1
100,0.01,1,s5-s6,0.0239592649704,1.51039956627e-09,0,1
100,0.01,1,s3-s4,0.00963559344357,0.000898543692539,1,1
100,0.01,0,s4-s5,0.0237572640181,7.05137632967e-06,0,0
100,0.01,0,s3-s6,0.0237572640181,0.000839004268913,0,0
100,0.01,0,s5-s6,0.318344195367,2.53971396246e-05,0,0
100,0.01,0,s3-s4,0.401672573997,5.60277914226e-05,0,0
125,0.01,1,s4-s5,0.0679447833854,1.18856448342e-12,0,1
125,0.01,1,s3-s6,8.72838164492e-06,1.59611634967e-09,1,1
125,0.01,1,s5-s6,0.000190304382332,9.10190095222e-06,1,1
125,0.01,1,s3-s4,0.000268756367528,2.44146436734e-05,1,1
125,0.01,0,s4-s5,0.119062754843,2.62069200592e-12,0,0
125,0.01,0,s3-s6,0.169925873158,4.74265579519e-05,0,0
125,0.01,0,s5-s6,0.217904075128,2.29465480321e-05,0,0
125,0.01,0,s3-s4,0.622064147665,2.54382250875e-07,0,0
150,0.01,1,s4-s5,5.18216051485e-05,2.17321764792e-14,1,1
150,0.01,1,s3-s6,0.000566769637989,1.34986943698e-09,1,1
150,0.01,1,s5-s6,3.30947916595e-06,3.58341781154e-11,1,1
150,0.01,1,s3-s4,8.38443138322e-12,3.48573735893e-07,1,1
150,0.01,0,s4-s5,0.716354095903,2.81890927501e-05,0,0
150,0.01,0,s3-s6,0.365444849001,0.00234886571214,0,0
150,0.01,0,s5-s6,0.161340856698,3.90358241612e-05,0,0
150,0.01,0,s3-s4,0.0708689626792,2.51671208318e-11,0,0
175,0.01,1,s4-s5,3.44888728994e-07,4.80236580615e-17,1,1
175,0.01,1,s3-s6,0.000378377479521,0.000753097430785,1,1
175,0.01,1,s5-s6,5.12964056831e-06,6.02707281094e-06,1,1
175,0.01,1,s3-s4,5.18064759662e-06,4.17382542907e-06,1,1
175,0.01,0,s4-s5,0.343593991012,1.44415678531e-07,0,0
175,0.01,0,s3-s6,0.334030104682,5.923086822e-05,0,0
175,0.01,0,s5-s6,0.027725208737,0.00178523697455,0,0
175,0.01,0,s3-s4,0.314200885564,2.40790189714e-10,0,0
200,0.01,1,s4-s5,7.15455973603e-07,1.04848889171e-06,1,1
200,0.01,1,s3-s6,1.43251089139e-09,3.41751562889e-16,1,1
200,0.01,1,s5-s6,2.28074825482e-05,7.9236914925e-06,1,1
200,0.01,1,s3-s4,1.39297506951e-06,3.90884226e-07,1,1
