#flows,iteration,time,epsilon,r_threshold,is_correlated,key,#pres,o_f,count_chern[0]
40,4,0.0699479579926,0.001,0.01,1,s3-s4,2,0,0.00048828125,0.226514893743,2.0,2.0,s3,s5,s2,s1
50,4,0.0998933315277,0.001,0.01,1,s4-s5,3,0,0.000244140625,0.705186060147,2.0,2.0,s5,s3,s2,s1
50,4,0.0998933315277,0.001,0.01,1,s3-s6,3,0,3.0517578125e-05,0.660789812877,2.0,2.0,s3,s5,s2,s1
50,4,0.0998933315277,0.001,0.01,1,s3-s4,3,0,1.90734863276e-06,0.42763075233,2.0,2.0,s3,s5,s2,s1
60,4,0.128656625748,0.001,0.01,1,s5-s6,3,0,1.90734863276e-06,0.638791830135,2.0,2.0,s5,s3,s2,s1
60,4,0.128656625748,0.001,0.01,1,s3-s6,3,0,0.000244140625,0.360813447275,2.0,2.0,s3,s5,s2,s1
60,4,0.128656625748,0.001,0.01,1,s3-s4,3,0,4.76837157793e-07,0.904686017997,2.0,2.0,s3,s5,s2,s1
70,4,0.196113348007,0.001,0.01,1,s4-s5,4,0,9.53674316382e-07,0.474127011366,2.0,2.0,s5,s3,s2,s1
70,4,0.196113348007,0.001,0.01,1,s3-s6,4,0,6.103515625e-05,0.136363736349,2.0,2.0,s3,s5,s2,s1
70,4,0.196113348007,0.001,0.01,1,s5-s6,4,0,9.53674316382e-07,0.226514893743,2.0,2.0,s5,s3,s2,s1
70,4,0.196113348007,0.001,0.01,1,s3-s4,4,0,1.52587890625e-05,0.980193442246,2.0,2.0,s3,s5,s2,s1
80,4,0.205971956253,0.001,0.01,1,s4-s5,4,0,5.96046446892e-08,0.715413952241,2.0,2.0,s5,s3,s2,s1
80,4,0.205971956253,0.001,0.01,1,s3-s6,4,0,1.90734863276e-06,0.980193442246,2.0,2.0,s3,s5,s2,s1
80,4,0.205971956253,0.001,0.01,1,s5-s6,4,0,1.86264513057e-09,0.0563018236029,2.0,2.0,s5,s3,s2,s1
80,4,0.205971956253,0.001,0.01,1,s3-s4,4,0,3.72529026029e-09,1.0,2.0,2.0,s3,s5,s2,s1
90,4,0.287581205368,0.001,0.01,1,s4-s5,4,0,5.96046446892e-08,0.0286763851547,2.0,2.0,s5,s3,s2,s1
90,4,0.287581205368,0.001,0.01,1,s3-s6,4,0,1.49011610392e-08,0.912986006158,2.0,2.0,s3,s5,s2,s1
90,4,0.287581205368,0.001,0.01,1,s5-s6,4,0,2.91038113275e-11,0.0995344532839,2.0,2.0,s5,s3,s2,s1
90,4,0.287581205368,0.001,0.01,1,s3-s4,4,0,7.45058051987e-09,0.980193442246,2.0,2.0,s3,s5,s2,s1
100,4,0.307749271393,0.001,0.01,1,s4-s5,4,0,2.38418578756e-07,0.935460705976,2.0,2.0,s5,s3,s2,s1
100,4,0.307749271393,0.001,0.01,1,s3-s6,4,0,5.82076218322e-11,0.190721110075,2.0,2.0,s3,s5,s2,s1
100,4,0.307749271393,0.001,0.01,1,s5-s6,4,0,9.3132218193e-10,0.778290722679,2.0,2.0,s5,s3,s2,s1
100,4,0.307749271393,0.001,0.01,1,s3-s4,4,0,5.96046446892e-08,0.60511247783,2.0,2.0,s3,s5,s2,s1
